site,spectrum_id,org,true_label,label_source,cv_fold,total_power,mean_power,max_power,std_power,B1_power,B1_mean,B1_max,B1_std,B2_power,B2_mean,B2_max,B2_std,B3_power,B3_mean,B3_max,B3_std,B4_power,B4_mean,B4_max,B4_std,B1_frac,B2_frac,B3_frac,B4_frac,log_total,B1_log,B2_log,B3_log,B4_log,B2_B1_ratio,B3_B1_ratio,B4_B1_ratio,B4_B2_ratio,B3_B2_ratio,hi_lo_ratio,log_B2_B1,log_B4_B1,log_hi_lo,spectral_centroid,spectral_spread,spectral_skew,spectral_kurtosis,spectral_entropy,spectral_flatness,peak_freq_mhz,peak_to_mean,spectral_slope,rolloff_freq_mhz,crest_factor,amplitude_cv,band_gradient,band_range,LogReg_L1__all__pred,LogReg_L1__all__correct,LogReg_L1__all__prob_ON,LogReg_L2__all__pred,LogReg_L2__all__correct,LogReg_L2__all__prob_ON,LogReg_EN__all__pred,LogReg_EN__all__correct,LogReg_EN__all__prob_ON,LinearSVM__all__pred,LinearSVM__all__correct,LinearSVM__all__prob_ON,RBF_SVM__all__pred,RBF_SVM__all__correct,RBF_SVM__all__prob_ON,Ridge__all__pred,Ridge__all__correct,Ridge__all__decision,LogReg_L1__rfecv__pred,LogReg_L1__rfecv__correct,LogReg_L1__rfecv__prob_ON,LogReg_L2__rfecv__pred,LogReg_L2__rfecv__correct,LogReg_L2__rfecv__prob_ON,LogReg_EN__rfecv__pred,LogReg_EN__rfecv__correct,LogReg_EN__rfecv__prob_ON,LinearSVM__rfecv__pred,LinearSVM__rfecv__correct,LinearSVM__rfecv__prob_ON,RBF_SVM__rfecv__pred,RBF_SVM__rfecv__correct,RBF_SVM__rfecv__prob_ON,Ridge__rfecv__pred,Ridge__rfecv__correct,Ridge__rfecv__decision,LogReg_L1__si__pred,LogReg_L1__si__correct,LogReg_L1__si__prob_ON,LogReg_L2__si__pred,LogReg_L2__si__correct,LogReg_L2__si__prob_ON,LogReg_EN__si__pred,LogReg_EN__si__correct,LogReg_EN__si__prob_ON,LinearSVM__si__pred,LinearSVM__si__correct,LinearSVM__si__prob_ON,RBF_SVM__si__pred,RBF_SVM__si__correct,RBF_SVM__si__prob_ON,Ridge__si__pred,Ridge__si__correct,Ridge__si__decision
Middletown_GT,20250731_1926,Mid,ON,cluster,2,1049551404.6026214,131210.32686618596,2428854.5226889253,308942.4307513107,920882376.9747422,460441.1884873711,2428854.5226889253,460352.8893567119,121008763.52399012,60504.381761995064,1962808.866951242,151374.66463073442,7647795.257189693,3825.8105338617775,52843.6380674839,8332.81847196838,12468.846699202406,6.234423349601203,7.76326410130514,0.29390873473877543,0.8774056925047938,0.11529569966113871,0.0072867276663645475,1.188016770262275e-05,20.771628677066516,20.64084287485289,18.611373535020356,15.849928093346715,9.431068745030144,0.13140523323024675,0.008304855699719236,1.3540107847611017e-05,0.00010304085700975152,0.06320034214442201,0.0073522691633811895,0.12346042936278867,1.3540016181178202e-05,0.007325372983966023,1158.5377903870858,805.8064221480066,4.236925079374404,22.599851669447037,0.8375347454039267,0.008908963099832547,0.07806,18.511153662211175,-0.0017806546022214585,0.28839,4.302459025046138,1.4124653363593396,-3.736591376607582,11.209774129822746,ON,1,1.0,ON,1,1.0,ON,1,0.6156,ON,1,0.6825,ON,1,0.666,ON,1,2.8591,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,1.0,ON,1,0.5891,ON,1,1.0708,ON,1,0.9891,ON,1,0.9997,ON,1,0.5013,ON,1,0.6782,ON,1,0.6827,ON,1,0.8146
Middletown_GT,20250801_1554,Mid,ON,cluster,2,872166709.3629514,109034.46797886628,2916457.175910488,291035.1549752612,798689785.8142254,399344.8929071127,2561102.462418139,444801.51323635713,73388082.03924766,36694.04101962383,2916457.175910488,166254.07721069342,76306.97082930343,38.17257170050197,965.0070025517525,97.83876951385984,12534.538648895765,6.2672693244478825,8.806411252357066,0.32536877092054683,0.9157535792642268,0.08414455774498872,8.74912674493614e-05,1.437172333492441e-05,20.58649114520927,20.49848317654434,18.111272123989995,11.242532678779602,9.436322981260346,0.09188558980309482,9.554018617066962e-05,1.5693876235211143e-05,0.00017079801380000872,0.0010397733352466374,0.00010187336791022231,0.08790610059123612,1.569375308762394e-05,0.00010186817917107085,1019.1421953726798,650.2657162585195,4.7708756220391235,28.022529364454684,0.810213713274776,0.0025947945626322634,0.9102,26.748029590750793,-0.0017883432458001673,0.270435,5.171849726232832,1.7550329963077553,-3.687386731761331,11.062160195283994,ON,1,0.9812,ON,1,1.0,ON,1,0.503,ON,1,0.6769,ON,1,0.6665,ON,1,1.2129,ON,1,0.9677,ON,1,0.9911,ON,1,0.6397,ON,1,0.8816,ON,1,0.6228,ON,1,0.8804,ON,1,0.9616,ON,1,0.996,OFF,0,0.4948,ON,1,0.6607,ON,1,0.6828,ON,1,0.585
Middletown_ST,20231108_1958,Mid,ON,cluster,1,464810013.37193877,58108.51523589683,1137322.2678222656,118406.24631284144,251774056.68016982,125887.02834008491,413415.1709800996,89012.93185279786,212922322.37861446,106461.16118930723,1137322.2678222656,185668.82942516645,99428.24641754218,49.73899270512365,4251.495266094804,339.1857410369382,14206.066736872424,7.103033368436212,10.278341793146467,0.27236949647177366,0.5416708965749011,0.4580846286722206,0.0002139115844261732,3.056316845202041e-05,19.957139308820516,19.344042646785372,19.17643797818851,11.507201578920377,9.56149477732514,0.8456880950569509,0.00039491061044405424,5.6423870370879486e-05,6.671948050430991e-05,0.0004669695751333215,0.0002445345353983048,0.6128521592138396,5.642227860418115e-05,0.00024450464170206506,1748.658089515871,873.417667487081,3.7202533146309915,19.092383057833707,0.8565051302595259,0.006767756058091429,1.23555,19.57238561689625,-0.0017798237105557228,1.2558,4.424068898297137,1.3444913961799878,-3.260849289820077,9.782547869460231,ON,1,0.9932,ON,1,1.0,ON,1,0.5058,ON,1,0.6823,OFF,0,0.7213,ON,1,1.3142,ON,1,0.9712,ON,1,0.9965,ON,1,0.5922,ON,1,0.9861,OFF,0,0.7273,ON,1,1.0141,ON,1,0.9993,ON,1,1.0,OFF,0,0.4878,ON,1,0.6787,OFF,0,0.7731,ON,1,1.3232
Middletown_ST,20231118_1908,Mid,OFF,cluster,1,2051400.1423433311,256.4570749272823,161387.9579949975,3262.6754001044133,322202.755529881,161.1013777649405,2292.649024848419,289.2846198290447,1708644.9282981995,854.3224641490998,161387.9579949975,6480.589307699056,6407.81049904847,3.2055080035259977,273.66975195706254,18.012495450875797,14144.648016201858,7.072324008100929,11.126102626540387,0.3342595670277143,0.1570648011956488,0.8329164520513295,0.0031236277929320875,0.006895118960089527,14.534033601715647,12.68293940555367,14.351211759999854,8.76542896312333,9.557162295072446,5.303011532235134,0.019887509926755805,0.04389983565750786,0.008278284026091699,0.0037502294320604468,0.010120137851254065,1.8410275401715543,0.042963542000843444,0.010069272146950229,2282.8324909018697,991.5197846833805,37.42206991050935,1566.2159616621336,0.6499195340039222,0.036912593799833755,0.70095,629.2981312396848,-0.00041242412840582893,1.69995,25.085815339192607,2.0201735053872882,-1.0419257034937413,5.585782796876524,ON,0,0.7513,ON,0,1.0,OFF,1,0.48,ON,0,0.6794,OFF,1,0.7213,ON,0,0.9159,OFF,1,0.182,OFF,1,0.0447,OFF,1,0.3698,OFF,1,0.214,OFF,1,0.7282,OFF,1,-0.3105,ON,0,1.0,ON,0,1.0,OFF,1,0.4837,ON,0,0.6787,OFF,1,0.773,ON,0,2.8635
Middletown_ST,20250806_1135,Mid,ON,cluster,1,449072517.2054238,56141.08228596372,1440014.648474753,102980.590864614,291198939.1927061,145599.46959635307,426851.5956245698,96005.9447054533,157826745.859192,78913.37292959601,1440014.648474753,135560.8072234812,32688.95644539702,16.352654549973497,1668.54816152087,119.54379560116168,14143.197080261889,7.071598540130944,8.58113134039337,0.24476464853190485,0.6484452466715972,0.3514504669342652,7.279215537129782e-05,3.149423876632429e-05,19.9226949431449,19.489517234832057,18.877008450486773,10.394823167364876,9.557059718622394,0.541989425843158,0.00011225644068629112,4.8568848222700174e-05,8.961216936500678e-05,0.00020711924501415528,0.00010429727092392493,0.43307341768776686,4.8567668794380165e-05,0.00010429183234171341,1525.3691138566633,802.4616025210299,3.035227992483136,19.05422971564283,0.8609069349286431,0.005553904799356835,0.7023,25.649926753100374,-0.0017807329069111381,1.06545,5.064575673546479,1.3816899179821787,-3.3108191720698876,9.932457516209663,ON,1,0.9884,ON,1,1.0,ON,1,0.5079,ON,1,0.6812,OFF,0,0.7213,ON,1,1.1663,ON,1,0.9544,ON,1,0.9803,ON,1,0.5664,ON,1,0.966,OFF,0,0.7275,ON,1,0.9644,ON,1,0.9981,ON,1,1.0,OFF,0,0.4936,ON,1,0.6787,OFF,0,0.773,ON,1,1.214
Van_GT1,20250728_0823,Van,OFF,cluster,2,10378846.263376787,1297.517972668682,88091.95370950643,7219.69052206257,9611882.071794879,4805.941035897439,88091.95370950643,13808.819178379226,755300.5620910764,377.6502810455382,9014.726817375107,1131.2928994012746,1219.4795697483278,0.6100448072778027,31.78361918963583,1.7872750027860633,10444.149921084863,5.2220749605424315,17.690956202386815,1.4891188311816796,0.9261031359248234,0.07277307543866993,0.00011749664064795258,0.0010062919958587794,16.155280375910518,16.078510710949157,13.534872368472413,7.106999150445331,9.253893027270603,0.07857988232162699,0.00012687209025656314,0.001086587397043822,0.013827806366456336,0.0016145619783077359,0.0011250529582365581,0.07564525208899499,0.0010859974882444212,0.0011244205604333762,637.2115169865484,548.0918509728627,9.248593385175548,92.42502823593895,0.6976418531035036,0.010209913836548854,0.10803,67.89266550837496,-0.0009186802069276389,0.116265,8.239700571501567,2.275925170064994,-2.2748725612261844,8.971511560503826,OFF,1,0.1511,OFF,1,0.1553,OFF,1,0.4983,OFF,1,0.6765,ON,0,0.6665,OFF,1,-0.4755,OFF,1,0.2136,OFF,1,0.0676,OFF,1,0.3952,OFF,1,0.347,ON,0,0.6239,OFF,1,-0.1618,OFF,1,0.4048,OFF,1,0.4993,OFF,1,0.5,OFF,1,0.6155,ON,0,0.6828,OFF,1,-0.2069
Van_GT1,20250728_1224,Van,ON,cluster,2,4939068650.486419,617460.7639062906,7377027.332798004,1240212.274913864,4888626900.284242,2444313.450142121,7377027.332798004,1299540.3285903456,50315411.02958252,25157.70551479126,930990.8325939775,111674.48604629638,2108.479196407814,1.0547669816947545,274.1010647598923,9.082234230085174,124230.69339770131,62.11534669885066,1160.2120665507537,148.32872634127457,0.9897871939485576,0.01018722649757607,4.2689813517780577e-07,2.5152655731048927e-05,22.320442618284066,22.310177303718866,17.733821990316986,7.654196369656469,11.729903596264311,0.010292340171563717,4.313029485406668e-07,2.541218545241775e-05,0.0024690386276415084,4.190523645266675e-05,2.55802081965402e-05,0.010239734686258191,2.541186256830313e-05,2.5579881028593847e-05,747.7069738634705,556.4633663544048,2.186314847836891,4.299073697547893,0.83432049943827,0.00032385202262455725,0.05322,11.947362106262645,-0.001955360839068539,0.226155,3.4564956395545483,1.7336201109591374,-3.5267579024848517,14.655980934062399,ON,1,0.9877,ON,1,0.9787,ON,1,0.5247,ON,1,0.6768,ON,1,0.6665,ON,1,1.1801,ON,1,0.9927,ON,1,0.9967,ON,1,0.8934,ON,1,0.8836,ON,1,0.6207,ON,1,0.8001,ON,1,0.9613,ON,1,0.9978,ON,1,0.5005,ON,1,0.6599,ON,1,0.6828,ON,1,0.5076
Van_GT1,20250728_1625,Van,ON,cluster,2,3576941907.084403,447173.6350899366,5735104.692678988,1011092.671772947,3550595985.4979157,1775297.9927489578,5735104.692678988,1316448.413604309,25788022.225590777,12894.011112795388,509451.52183521166,59944.0124114553,3007.550387612598,1.5045274575350667,18.73214181134267,2.172628436281084,554891.8105084131,277.44590525420654,4744.427746033529,679.0692493491177,0.9926345123094376,0.007209516647311396,8.408161121252537e-07,0.00015513022713883277,21.997774056690073,21.990381309863412,17.06542072604784,8.009213642937171,13.22653023985668,0.007263012274817971,8.470550859339282e-07,0.0001562813152425164,0.021517424083718373,0.00011662586457010011,0.000155995374012185,0.007236763620735243,0.00015626910458995077,0.00015598320799903979,638.2889879456336,512.1742650109237,2.6119921754598603,6.122026628008179,0.8192880692986161,0.0005653839948579339,0.05997,12.825229938982268,-0.001732971516294325,0.199155,3.5812330193633635,1.8129335033425031,-2.921283690002244,13.981167666926241,ON,1,0.9701,ON,1,0.9913,ON,1,0.5183,ON,1,0.6768,ON,1,0.6665,ON,1,0.9456,ON,1,0.976,ON,1,0.9873,ON,1,0.8215,ON,1,0.8396,ON,1,0.6215,ON,1,0.6615,ON,1,0.9199,ON,1,0.9929,ON,1,0.5004,ON,1,0.6507,ON,1,0.6828,ON,1,0.3473
Van_GT1,20250729_0834,Van,OFF,cluster,2,9086401.942158276,1135.9422355492281,72226.95617729425,5865.9315313979005,8391088.212597784,4195.544106298892,72226.95617729425,11133.289224528853,683483.6810427719,341.74184052138594,7911.0229648347595,1053.8865042142588,1147.234744596998,0.5739043244607294,40.03786403447975,1.5552653768824685,10682.813773125261,5.3414068865626305,44.63803239151298,2.3202923321415527,0.9234775509616807,0.07522049821190557,0.00012625841910802568,0.001175692407305921,16.022289671903266,15.942680892734407,13.434959522375257,7.045981037332319,9.276485143632906,0.08145352113168786,0.00013672061543513325,0.0012731142257669953,0.015629947092242438,0.001678510806351683,0.0013036481121507706,0.07830598918759624,0.0012723045030245692,0.0013027991007452523,634.0770068854433,570.8228526862898,8.91024319095863,87.24640591848063,0.7121611772618945,0.011420757422999289,0.10749,63.58330020396341,-0.0009114588522588309,0.120855,7.973913731887981,2.1825661188346013,-2.2220652497005,8.896699855402087,OFF,1,0.1553,OFF,1,0.2098,OFF,1,0.4983,OFF,1,0.6765,ON,0,0.6665,OFF,1,-0.4473,OFF,1,0.2113,OFF,1,0.07,OFF,1,0.392,OFF,1,0.3573,ON,0,0.6239,OFF,1,-0.1594,OFF,1,0.4539,ON,0,0.6102,OFF,1,0.5,OFF,1,0.6193,ON,0,0.6828,OFF,1,-0.1404
Van_GT1,20250729_1236,Van,ON,cluster,2,3916026222.9496455,489564.47342788416,6455555.713584483,1121131.6611784166,3863983980.076288,1931991.9900381442,6455555.713584483,1496379.689228477,52030893.17666786,26015.446588333933,911943.5143934228,115186.67098388208,1182.677060409343,0.5916343473783607,22.10346051167312,1.2523466051546657,10167.01962967977,5.083509814839885,13.618762720001598,1.2487907026073568,0.9867104457655654,0.013286655965617344,3.0200948437942843e-07,2.5962593330189e-06,22.088343258208607,22.0749646076039,17.767348218909085,7.076381025207428,9.227002743402416,0.013465607891997673,3.060771127694977e-07,2.631227169186927e-06,0.0001954035191200361,2.2730285570797516e-05,2.898277217384811e-06,0.013375752335130888,2.6312237075147915e-06,2.8982730173875118e-06,661.0221036343211,486.7308661243603,2.4740806688443833,5.217149958146276,0.8144890415890378,0.00023635899709020295,0.106005,13.18632389393636,-0.0020063245275576632,0.17931,3.631297825011409,1.8690945338858629,-4.282653954733828,14.99858358239647,ON,1,0.9879,ON,1,0.9995,ON,1,0.5206,ON,1,0.6769,ON,1,0.6665,ON,1,1.1581,ON,1,0.9868,ON,1,0.9924,ON,1,0.8452,ON,1,0.8579,ON,1,0.6213,ON,1,0.7791,ON,1,0.9674,ON,1,0.9985,ON,1,0.5002,ON,1,0.6651,ON,1,0.6828,ON,1,0.5961
Van_GT1,20250729_1637,Van,ON,cluster,2,3991380567.106236,498984.9440062803,6924112.548173964,1215236.0616847628,3969902056.6321397,1984951.0283160699,6924112.548173964,1720362.3789971226,21032931.93507497,10516.465967537484,446324.62969614565,49871.93581086455,4135.095690746228,2.0685821364413344,34.20893769190661,3.4031526200503697,441443.4433304663,220.72172166523313,6339.0666272128,769.9822256150509,0.9946187766079975,0.00526958819923401,1.0360063695314791e-06,0.0001105991863989342,22.10740301504572,22.102007260719557,16.861600002294864,8.32750755198113,12.997807454937032,0.005298098450549236,1.0416115137747828e-06,0.00011119756533866833,0.020988202914035237,0.00019660101138112166,0.00011164765657612968,0.0052841129030768265,0.00011119138334767702,0.0001116414244403848,573.5614362249131,472.32473359248485,2.8320036556768016,7.228851993277619,0.8080333294547563,0.0004547919496249851,0.05133,13.8763957336693,-0.0017684912930189221,0.175935,3.725103452746698,1.8952211113108224,-3.034733268594175,13.774499708738427,ON,1,0.9693,ON,1,0.9926,ON,1,0.5205,ON,1,0.6767,ON,1,0.6665,ON,1,0.9857,ON,1,0.9764,ON,1,0.9875,ON,1,0.8446,ON,1,0.8287,ON,1,0.6213,ON,1,0.6002,ON,1,0.9179,ON,1,0.992,ON,1,0.5005,ON,1,0.6512,ON,1,0.6828,ON,1,0.329
Van_GT1,20251001_1626,Van,ON,cluster,2,3977494971.241574,497249.0275336384,8093274.870896339,1222547.7135089773,3956587777.5702987,1978293.8887851494,8093274.870896339,1746574.511056621,20689359.229803685,10344.679614901843,474502.26433807984,48690.931871613946,7461.189488422437,3.7324609746985677,51.370411234188396,6.962507847310334,210373.2519828502,105.1866259914251,957.0726128749411,159.8633997104913,0.9947436278807541,0.0052016053771013334,1.8758513945005513e-06,5.289089075005977e-05,22.10391805412553,22.098647818681812,16.845130127532848,8.917604147243521,12.25664337584971,0.005229091427489778,1.8857636700794434e-06,5.3170374021636966e-05,0.01016818595714606,0.00036062931701016595,5.4769741704881585e-05,0.0052154672031489956,5.3168960527403956e-05,5.476824189734084e-05,574.3850477189812,475.49539440425286,2.9577807906054385,8.337171308002299,0.8074535117315916,0.0005389938918400301,0.049035,16.276099947422896,-0.001762845882692319,0.17715,4.0343648753451,1.8960433646834502,-3.2806681476107005,13.18104367143829,ON,1,0.9679,ON,1,0.9805,ON,1,0.52,ON,1,0.6767,ON,1,0.6665,ON,1,0.9817,ON,1,0.9764,ON,1,0.9881,ON,1,0.8448,ON,1,0.8305,ON,1,0.6213,ON,1,0.597,ON,1,0.9031,ON,1,0.9873,ON,1,0.5005,ON,1,0.6503,ON,1,0.6828,ON,1,0.3456
Van_GT1,20251001_1726,Van,ON,cluster,2,4021407800.2517076,502675.97503146343,8484429.725254118,1224255.363458258,3999038690.4588704,1999519.3452294352,8484429.725254118,1733462.7731523411,22224226.69318121,11112.113346590604,497020.4388532378,53320.07607850712,2639.696471269047,1.3198482356345234,57.62501967134108,4.155231408223495,142243.40318467232,71.12170159233617,615.9538023057539,103.99745593157529,0.994437492812483,0.0055264792324195905,6.564110387172928e-07,3.537154405871721e-05,22.114897877588216,22.109319842047825,16.916693589297303,7.878797976221976,11.865302006291328,0.005557392266847781,6.600827537795474e-07,3.5569399096849086e-05,0.006400375821774207,0.00011877562750378327,3.602925315774945e-05,0.005542006937663231,3.556876652077322e-05,3.602860411979742e-05,578.467451904882,478.2401847927061,2.913728904665008,8.048910679775778,0.808757547376102,0.00042857174837677026,0.05511,16.878526419972747,-0.0018194759707295036,0.180525,4.108348381036835,1.8909998140427167,-3.414672611918833,14.23052186582585,ON,1,0.9734,ON,1,0.9933,ON,1,0.5202,ON,1,0.6767,ON,1,0.6665,ON,1,0.9776,ON,1,0.9775,ON,1,0.9879,ON,1,0.8462,ON,1,0.8304,ON,1,0.6212,ON,1,0.6116,ON,1,0.9168,ON,1,0.9922,ON,1,0.5005,ON,1,0.6505,ON,1,0.6828,ON,1,0.3669
Van_GT1,20251001_1826,Van,ON,cluster,2,4061093740.413675,507636.7175517093,7933093.080288172,1235090.7398861416,4037873800.0340095,2018936.9000170047,7933093.080288172,1747399.5659250226,22694702.28264346,11347.35114132173,527818.5679972172,54186.971921208205,12927.813566147788,6.463906783073894,60.77040447378954,11.877742209541541,512310.2834558977,256.15514172794883,3319.282703970108,430.91671778071657,0.9942823431656862,0.005588322686767558,3.1833329621273218e-06,0.00012615081458417955,22.124718168716754,22.118984103509156,16.937642119658285,9.46721370933063,13.146687694779216,0.005620458539950482,3.201638834289199e-06,0.00012687624943889594,0.022574003266290114,0.0005696401479579752,0.00012935087703172212,0.0056047226970855745,0.00012686820132829562,0.00012934251192837554,579.7797454409099,484.1490852431294,2.9304292025888774,8.250221067871799,0.8091855955476288,0.0006342530639355436,0.05484,15.627500545171031,-0.0016491542126682878,0.1812,3.953163359281608,1.8774398568360795,-2.990765469576647,12.651770394178525,ON,1,0.9666,ON,1,0.9668,ON,1,0.5209,ON,1,0.6767,ON,1,0.6665,ON,1,0.9876,ON,1,0.9796,ON,1,0.9907,ON,1,0.8516,ON,1,0.8415,ON,1,0.6212,ON,1,0.6187,ON,1,0.8752,ON,1,0.9797,ON,1,0.5005,ON,1,0.6474,ON,1,0.6828,ON,1,0.3033
Van_GT1,20251001_1926,Van,ON,cluster,2,4060571303.9945564,507571.41299931955,8047470.531134665,1226275.480485323,4037175082.0990376,2018587.5410495189,8047470.531134665,1722709.3117162534,23008002.193213675,11504.001096606838,464478.6883367449,54457.99538392245,10645.054203039988,5.322527101519994,47.952860523965,9.356017721581212,377574.64810228994,188.78732405114496,2010.8821984084934,297.86125477299635,0.9942381945435849,0.005666198293471592,2.621565638452894e-06,9.298559730520031e-05,22.124589516176453,22.118811047482687,16.951352678290004,9.272944605119328,12.841526219919304,0.005699035024572474,2.636758125809429e-06,9.352446708998771e-05,0.016410579455422736,0.0004626674716755433,9.56163045472621e-05,0.005682856961595398,9.35200939496771e-05,9.561173359978354e-05,585.5425070097996,487.2134509190121,2.90926230442875,8.093080189617961,0.8102764318539804,0.0005946368233768626,0.05052,15.854853770390436,-0.0016989870122681866,0.184035,3.981815386276213,1.8727919870218606,-3.092428275854461,12.84586644236336,ON,1,0.9685,ON,1,0.9657,ON,1,0.5206,ON,1,0.6767,ON,1,0.6665,ON,1,0.9813,ON,1,0.9796,ON,1,0.9904,ON,1,0.851,ON,1,0.8408,ON,1,0.6212,ON,1,0.6224,ON,1,0.889,ON,1,0.9835,ON,1,0.5005,ON,1,0.6486,ON,1,0.6828,ON,1,0.323
Van_GT1,20251001_2027,Van,ON,cluster,2,4066960371.1639714,508370.0463954964,7603892.422119141,1218532.965333606,4042085912.969949,2021042.9564849744,7603892.422119141,1698515.8515997531,24472355.896958686,12236.177948479342,531383.7814474441,57707.72682686799,8644.820961942667,4.3224104809713335,34.45361266881832,7.304562678157217,393457.4761016984,196.72873805084922,1974.1883159673307,303.40364507027675,0.9938837716810839,0.006017357845548579,2.1256221288107865e-06,9.674485123863899e-05,22.126161720072854,22.120026711013665,17.013054748596637,9.064831357396084,12.8827308167523,0.006054387864056422,2.1387029242015362e-06,9.734020616414927e-05,0.016077629704240263,0.0003532484162269254,9.888024970454474e-05,0.006036133699327507,9.733546891369536e-05,9.887536137489078e-05,591.2215478890222,490.2800964549545,2.8774864461191445,7.886862894583064,0.8114499999599855,0.0006224278706484497,0.049845,14.957396636629417,-0.0017102557330317138,0.18552,3.867479364731662,1.8626788319145209,-3.079098631420455,13.05519535361758,ON,1,0.9704,ON,1,0.977,ON,1,0.5206,ON,1,0.6767,ON,1,0.6665,ON,1,1.0061,ON,1,0.9804,ON,1,0.9906,ON,1,0.8511,ON,1,0.8427,ON,1,0.6212,ON,1,0.6366,ON,1,0.9001,ON,1,0.9871,ON,1,0.5005,ON,1,0.6499,ON,1,0.6828,ON,1,0.3353
Van_GT1,20251001_2127,Van,ON,cluster,2,3950883458.471478,493860.43230893475,7016968.1796655655,1140592.764980923,3924106560.5018964,1962053.2802509482,7016968.1796655655,1525092.425673437,26447517.941482343,13223.758970741172,523982.37969959155,60539.24069261644,9343.646760394282,4.671823380197141,53.211168434682804,8.078385958475343,320036.3813386689,160.01819066933447,2010.3413369279006,232.29490315925761,0.9932225543347358,0.006694076962653408,2.364951246628055e-06,8.10037513641278e-05,22.097205051476823,22.09040453462685,17.0906729100346,9.142558919324431,12.676193084636711,0.006739755287914423,2.3810889475945373e-06,8.155649608499316e-05,0.012100809688333245,0.00035329011898461093,8.337565353082002e-05,0.006717144673726323,8.155317053477858e-05,8.337217797420237e-05,621.320881758887,502.87413883961307,2.7088121013066804,6.7524502639811725,0.8165285439936792,0.0006499754322890485,0.05376,14.208403266605684,-0.001734410846318686,0.19416,3.769403569081141,1.8298144940176253,-3.1380704833300457,12.947845615302418,ON,1,0.9712,ON,1,0.9695,ON,1,0.5198,ON,1,0.6767,ON,1,0.6665,ON,1,1.0081,ON,1,0.9808,ON,1,0.991,ON,1,0.8456,ON,1,0.8482,ON,1,0.6213,ON,1,0.6601,ON,1,0.91,ON,1,0.9885,ON,1,0.5005,ON,1,0.6516,ON,1,0.6828,ON,1,0.3656
Van_GT1,20251001_2227,Van,ON,cluster,2,4849130247.570982,606141.2809463728,5062122.077365875,1177774.9890293796,4807476700.647573,2403738.350323787,5062122.077365875,1109817.0150001307,41585586.82945155,20792.793414725777,732473.7480790764,90335.46008127854,1644.5219875469234,0.8222609937734616,22.09210940628168,1.306975751626103,66315.57196916941,33.157785984584706,856.0501736153528,93.23535484940246,0.9914100993793117,0.008575885716883462,3.391375161289377e-07,1.3675766288684057e-05,22.30206519562267,22.293438189164313,17.543264218797656,7.405812930522576,11.1021950992267,0.008650189989241115,3.420759142369642e-07,1.379425759052282e-05,0.0015946768345758225,3.9545479886848875e-05,1.4015100225094461e-05,0.00861299145813265,1.3794162450626505e-05,1.401500201449492e-05,766.2322479069517,518.5972712072543,1.8092500614711702,1.9143780388383727,0.8358610075789258,0.00026144433448058304,0.10317,8.351389744421212,-0.0019522683820417613,0.220215,2.8898771157990555,1.738415008028299,-3.7304143633125384,14.887625258641737,ON,1,0.9843,ON,1,0.9614,ON,1,0.5218,ON,1,0.6768,ON,1,0.6665,ON,1,1.194,ON,1,0.9913,ON,1,0.996,ON,1,0.8889,ON,1,0.8771,ON,1,0.6207,ON,1,0.7633,ON,1,0.9686,ON,1,0.9985,ON,1,0.5002,ON,1,0.6645,ON,1,0.6828,ON,1,0.5826
